,job_id,node,forecast_id,allocated_time,carbon_emissions,bytes,throughput,transfer_time,deadline
116,346,jgoldverg@gmail.com-tacc,0,61.5848639652885,0.038944438445142386,,766646972.3893758,61.5848639652885,18
117,354,jgoldverg@gmail.com-ccuc,0,13.120967011429771,0.0017286328622503266,,217311736.0569672,13.120967011429771,12
118,355,jgoldverg@gmail.com-ccuc,0,17.549566101842338,0.003114931306974065,,393575655.5983968,17.549566101842338,13
119,358,jgoldverg@gmail.com-ccuc,0,10.007930390423494,0.0009966709602721785,,39920.34161051893,10.007930390423494,1
120,359,jgoldverg@gmail.com-ccuc,0,14.021405070155602,0.001977682512997095,,262168273.5508622,14.021405070155602,17
121,370,jgoldverg@gmail.com-tacc,0,78.03026477566445,0.06259969212782782,,797999775.7411143,78.03026477566445,7
122,371,jgoldverg@gmail.com-ccuc,0,21.89410960906211,0.004868649298585134,,497204287.106258,21.89410960906211,12
123,376,jgoldverg@gmail.com-ccuc,0,10.007593175252673,0.0009966025168093966,,9062.71851900196,10.007593175252673,1
124,377,jgoldverg@gmail.com-ccuc,0,19.71073483870384,0.003938564810521744,,450835315.1071234,19.71073483870384,10
125,380,jgoldverg@gmail.com-tacc,0,65.04666369030527,0.04345963891550853,,774564177.7398214,65.04666369030527,7
126,391,jgoldverg@gmail.com-ccuc,0,10.011817620113597,0.000997460108230347,,395479.83695243095,10.011817620113597,1
127,392,jgoldverg@gmail.com-ccuc,0,15.341574571600932,0.0023731077700497945,,318415033.1637204,15.341574571600932,6
128,393,jgoldverg@gmail.com-ccuc,0,10.007895186497937,0.000996663814936461,,36699.025434989824,10.007895186497937,1
129,396,jgoldverg@gmail.com-ccuc,0,27.31716471406855,0.013179947342889903,,721113849.2962048,47.07373981671586,6
130,396,jgoldverg@gmail.com-tacc,0,19.860823395729167,0.00958573117815004,,720857832.117431,47.090458350558805,6
131,400,jgoldverg@gmail.com-ccuc,0,10.007519797343312,0.0009965876238458165,,2347.834476054443,10.007519797343312,1
132,402,jgoldverg@gmail.com-ccuc,0,10.007697756244436,0.0009966237430206937,,18632.85688095929,10.007697756244436,1
133,405,jgoldverg@gmail.com-tacc,0,49.832801260632245,0.025463226206904024,,731564208.9099262,49.832801260632245,18
134,406,jgoldverg@gmail.com-ccuc,0,13.494884659435828,0.0018300199762834421,,236665713.31284875,13.494884659435828,15
135,411,jgoldverg@gmail.com-tacc,0,78.78353294086554,0.0638170271413397,,799122362.8833156,78.78353294086554,15
136,414,jgoldverg@gmail.com-ccuc,0,15.212955396031774,0.0023329998270802997,,313364334.2728462,15.212955396031774,10
137,417,jgoldverg@gmail.com-ccuc,0,10.137883864655135,0.0010232220979105727,,11778771.348557174,10.137883864655135,1
138,419,jgoldverg@gmail.com-ccuc,0,18.54733791323255,0.0034831965966446803,,421669588.8427329,18.54733791323255,6
139,420,jgoldverg@gmail.com-ccuc,0,19.605893381566176,0.003896382112793023,,448348904.32816416,19.605893381566176,17
140,422,jgoldverg@gmail.com-ccuc,0,19.226957322249014,0.0037458118448902406,,439135969.0713859,19.226957322249014,3
141,423,jgoldverg@gmail.com-ccuc,0,14.846086202876542,0.002220475007225934,,298477067.9252434,14.846086202876542,13
142,428,jgoldverg@gmail.com-ccuc,0,10.24535337782285,0.0010454430560452148,,21261652.572328337,10.24535337782285,1
143,435,jgoldverg@gmail.com-ccuc,0,17.036699468135406,0.002933641791585623,,377854593.49331033,17.036699468135406,3
144,436,jgoldverg@gmail.com-ccuc,0,22.229060285193185,0.005020046722129032,,503511852.3411179,22.229060285193185,5
145,438,jgoldverg@gmail.com-tacc,0,53.260600089722345,0.029100626042282994,,743396339.4573238,53.260600089722345,13
146,439,jgoldverg@gmail.com-tacc,0,56.36225449681015,0.032601139874392976,,752862371.6498339,56.36225449681015,17
147,442,jgoldverg@gmail.com-ccuc,0,10.007777318863296,0.0009966398915459522,,25913.44628653827,10.007777318863296,1
148,443,jgoldverg@gmail.com-ccuc,0,10.073934396431666,0.0010101128109217625,,6039988.509509522,10.073934396431666,1
149,445,jgoldverg@gmail.com-tacc,0,65.19499715466743,0.04365864085906673,,774884634.0486921,65.19499715466743,14
150,457,jgoldverg@gmail.com-ccuc,0,10.007758572554549,0.0009966360866664541,,24198.02578612615,10.007758572554549,1
151,459,jgoldverg@gmail.com-ccuc,0,20.59658883702908,0.004304051691266738,,470833626.12771416,20.59658883702908,8
152,461,jgoldverg@gmail.com-ccuc,0,10.00768433856958,0.000996621019698623,,17405.02538920972,10.00768433856958,1
153,464,jgoldverg@gmail.com-tacc,0,51.16071569184531,0.026843534707122047,,736336063.0626321,51.16071569184531,8
154,467,jgoldverg@gmail.com-ccuc,0,10.010680288724942,0.000997229185850721,,291478.2927676189,10.010680288724942,1
155,475,jgoldverg@gmail.com-ccuc,0,22.582587513773017,0.005182355013556381,,509966274.1913975,22.582587513773017,16
156,480,jgoldverg@gmail.com-ccuc,0,13.35487246277021,0.0017917176107540424,,229545611.05288985,13.35487246277021,8
157,485,jgoldverg@gmail.com-ccuc,0,10.007622692390257,0.000996608507712667,,11763.83279212952,10.007622692390257,1
158,490,jgoldverg@gmail.com-tacc,0,54.481087046423376,0.03045434564814766,,747249794.5811937,54.481087046423376,17
159,492,jgoldverg@gmail.com-ccuc,0,15.330384685016876,0.002369604799447212,,317978987.4917045,15.330384685016876,17
160,493,jgoldverg@gmail.com-ccuc,0,16.51348289778447,0.0027542936124088256,,360810000.70550746,16.51348289778447,8
161,497,jgoldverg@gmail.com-ccuc,0,10.009450212900145,0.0009969794628357101,,178969.27022937493,10.009450212900145,1
162,509,jgoldverg@gmail.com-tacc,0,50.59959969539101,0.02625583481737535,,734350251.9326178,50.59959969539101,6
163,510,jgoldverg@gmail.com-ccuc,0,10.0075065456423,0.0009965849342593715,,1135.1478960507534,10.0075065456423,1
164,512,jgoldverg@gmail.com-ccuc,0,13.64364663892898,0.001871159735011003,,244070654.13865075,13.64364663892898,15
165,515,jgoldverg@gmail.com-ccuc,0,10.369806775916707,0.0010714738524286254,,31997552.044133205,10.369806775916707,1
166,518,jgoldverg@gmail.com-ccuc,0,16.792431046836583,0.002849207591560359,,370029355.1701412,16.792431046836583,13
167,519,jgoldverg@gmail.com-ccuc,0,13.845939716365663,0.0019278369835606707,,253884910.6677104,13.845939716365663,11
168,520,jgoldverg@gmail.com-ccuc,0,10.008867033230056,0.0009968610799313245,,125619.01320355972,10.008867033230056,1
169,521,jgoldverg@gmail.com-ccuc,0,10.008842538985071,0.000996856107861236,,123378.10243193417,10.008842538985071,1
170,522,jgoldverg@gmail.com-ccuc,0,10.013191542847132,0.0009977391034697585,,521084.6090053325,10.013191542847132,1
171,523,jgoldverg@gmail.com-tacc,0,49.60295060906848,0.025228005227646465,,730712302.4527003,49.60295060906848,16
172,525,jgoldverg@gmail.com-ccuc,0,13.998804455686724,0.0019712265279853997,,261112995.15403417,13.998804455686724,15
173,537,jgoldverg@gmail.com-ccuc,0,10.010085744214368,0.000997108480894169,,237101.66532507303,10.010085744214368,1
174,541,jgoldverg@gmail.com-tacc,0,69.21641755490958,0.049226932377984256,,783049049.0352683,69.21641755490958,12
175,546,jgoldverg@gmail.com-ccuc,0,10.007538360207285,0.0009965913914004967,,4046.5495651781057,10.007538360207285,1
176,548,jgoldverg@gmail.com-tacc,0,60.66384094413011,0.03778485306630077,,764388391.8709713,60.66384094413011,5
177,556,jgoldverg@gmail.com-ccuc,0,16.733845084484834,0.0028291399629388927,,368118562.6435266,16.733845084484834,17
178,562,jgoldverg@gmail.com-ccuc,0,10.007504204537574,0.0009965844591053867,,920.9089311020532,10.007504204537574,1
179,563,jgoldverg@gmail.com-ccuc,0,13.605437442471036,0.0018605494405468893,,242184165.4068533,13.605437442471036,8
180,571,jgoldverg@gmail.com-ccuc,0,10.007870010886652,0.0009966587050619544,,34395.330837186135,10.007870010886652,1
181,573,jgoldverg@gmail.com-tacc,0,68.51870947862596,0.05625870408613725,,800678855.0682918,79.85234435914602,15
182,574,jgoldverg@gmail.com-ccuc,0,10.007893797558935,0.0009966635330242364,,36571.93085814664,10.007893797558935,1
183,575,jgoldverg@gmail.com-tacc,0,55.68552813071076,0.031820437985030585,,750886988.3365566,55.68552813071076,9
184,580,jgoldverg@gmail.com-ccuc,0,16.8905062395977,0.0028829603032005102,,373198427.9560669,16.8905062395977,12
185,581,jgoldverg@gmail.com-ccuc,0,18.686894450551986,0.0035363447932137567,,425359881.0135736,18.686894450551986,10
186,589,jgoldverg@gmail.com-ccuc,0,10.007599560877876,0.0009966038128570828,,9647.068651449028,10.007599560877876,1
187,590,jgoldverg@gmail.com-ccuc,0,16.28022353020046,0.002676159749317981,,352858129.57933426,16.28022353020046,7
188,593,jgoldverg@gmail.com-ccuc,0,10.415919253663098,0.0010812000318987925,,35910278.381666325,10.415919253663098,1
189,597,jgoldverg@gmail.com-ccuc,0,13.138888115703187,0.0017334262342448877,,218264465.5123101,13.138888115703187,18
190,598,jgoldverg@gmail.com-ccuc,0,10.008511613349334,0.000996788934707064,,93101.55555568884,10.008511613349334,1
191,599,jgoldverg@gmail.com-ccuc,0,15.497902189173905,0.0024223163224342194,,324440936.23925626,15.497902189173905,18
192,600,jgoldverg@gmail.com-ccuc,0,18.946580356798787,0.003636313607093879,,432082054.1666964,18.946580356798787,8
193,601,jgoldverg@gmail.com-ccuc,0,10.007514625947794,0.000996586574250674,,1874.5913147464696,10.007514625947794,1
194,602,jgoldverg@gmail.com-ccuc,0,10.019893051218672,0.0009991005024468731,,1133246.4270782752,10.019893051218672,1
195,604,jgoldverg@gmail.com-ccuc,0,13.865008774353658,0.0019332232414054616,,254795276.4757399,13.865008774353658,14
196,611,jgoldverg@gmail.com-ccuc,0,19.74472418515566,0.00395228908390978,,451635735.6211759,19.74472418515566,15
197,615,jgoldverg@gmail.com-ccuc,0,10.28175736414954,0.0010530242386718371,,24428914.15389628,10.28175736414954,1
198,621,jgoldverg@gmail.com-tacc,0,52.73861750033308,0.02853105739967107,,741693827.3695354,52.73861750033308,7
199,622,jgoldverg@gmail.com-ccuc,0,10.815669446155695,0.001167357675785924,,68431507.79382144,10.815669446155695,1
200,623,jgoldverg@gmail.com-ccuc,0,20.37401870903613,0.00421069840539502,,465972642.4904779,20.37401870903613,13
201,628,jgoldverg@gmail.com-tacc,0,67.72465587636934,0.04712237155698679,,780133552.6672653,67.72465587636934,3
202,630,jgoldverg@gmail.com-ccuc,0,10.02378434290018,0.0009998914369235825,,1488328.1093898294,10.02378434290018,1
203,642,jgoldverg@gmail.com-tacc,0,63.60475004948102,0.0415488756177932,,771371216.4238012,63.60475004948102,10
204,644,jgoldverg@gmail.com-ccuc,0,15.291466850134771,0.0023574417969986347,,316457474.186484,15.291466850134771,14
205,645,jgoldverg@gmail.com-ccuc,0,10.02698615303315,0.001000542463661384,,1780287.6883997812,10.02698615303315,1
206,649,jgoldverg@gmail.com-tacc,0,77.14607537458004,0.06118573486675973,,796654109.4616839,77.14607537458004,11
207,651,jgoldverg@gmail.com-ccuc,0,10.075993904696167,0.0010105336820215357,,6225942.630906309,10.075993904696167,1
208,656,jgoldverg@gmail.com-ccuc,0,10.007635751911026,0.0009966111583252146,,12958.904901713193,10.007635751911026,1
209,660,jgoldverg@gmail.com-ccuc,0,13.570939639520155,0.0018509956713443957,,240471792.71923935,13.570939639520155,7
210,663,jgoldverg@gmail.com-ccuc,0,10.067473078416755,0.0010087929761011655,,5456098.821635819,10.067473078416755,1
211,666,jgoldverg@gmail.com-ccuc,0,13.255328462650386,0.0017647322404332772,,224391970.3974861,13.255328462650386,16
212,670,jgoldverg@gmail.com-ccuc,0,10.020657037551604,0.000999255763768874,,1202982.1951620628,10.020657037551604,1
213,673,jgoldverg@gmail.com-ccuc,0,10.008470102417755,0.0009967805087434775,,89303.55897092463,10.008470102417755,1
214,677,jgoldverg@gmail.com-ccuc,0,18.352960512709718,0.003409841138194834,,416436147.7652183,18.352960512709718,15
215,679,jgoldverg@gmail.com-ccuc,0,18.402811926885576,0.0034285799761710704,,417788894.357362,18.402811926885576,10
216,680,jgoldverg@gmail.com-ccuc,0,18.075423665447584,0.003306455364699605,,408768620.683782,18.075423665447584,15
217,682,jgoldverg@gmail.com-ccuc,0,10.007879401511955,0.0009966606110684364,,35254.621468229976,10.007879401511955,1
218,690,jgoldverg@gmail.com-ccuc,0,22.976710773699292,0.005366345305219294,,516927725.5121983,22.976710773699292,5
219,694,jgoldverg@gmail.com-ccuc,0,15.168891847901293,0.002319337877840423,,311614321.1644025,15.168891847901293,14
220,696,jgoldverg@gmail.com-tacc,0,67.46031195059813,0.046754233361864406,,779603470.5341101,67.46031195059813,17
221,699,jgoldverg@gmail.com-ccuc,0,20.87634323459573,0.004422841605983546,,476796511.7331888,20.87634323459573,15
222,700,jgoldverg@gmail.com-tacc,0,56.72790192638602,0.033026904283466475,,753910094.5333449,56.72790192638602,11
223,707,jgoldverg@gmail.com-ccuc,0,10.045439107381968,0.0010042986461518647,,3459307.614981559,10.045439107381968,1
224,709,jgoldverg@gmail.com-ccuc,0,17.237881359431377,0.0030041083754957874,,384132991.1681459,17.237881359431377,10
225,715,jgoldverg@gmail.com-ccuc,0,10.045420605666248,0.001004294876520527,,3457627.2476244774,10.045420605666248,1
226,718,jgoldverg@gmail.com-ccuc,0,10.007671514906374,0.0009966184169437659,,16231.547943799562,10.007671514906374,1
227,719,jgoldverg@gmail.com-ccuc,0,18.32195153234298,0.003398210955911145,,415590987.8136371,18.32195153234298,15
228,720,jgoldverg@gmail.com-ccuc,0,10.089075631021847,0.0010132090461392692,,7405326.189673224,10.089075631021847,1
229,726,jgoldverg@gmail.com-ccuc,0,15.112600220594926,0.0023019429557318946,,309363815.8725773,15.112600220594926,8
