job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
278,jgoldverg@gmail.com-cali,13,150.37456187886085,0.5703804400805764,852479227.592155,150.37456187886085,18
307,jgoldverg@gmail.com-cali,13,187.7700583481258,0.8905350714715935,864584769.0317897,187.7700583481258,13
325,jgoldverg@gmail.com-cali,13,170.76951651658558,0.7361833004104392,859738676.4735657,170.76951651658558,12
357,jgoldverg@gmail.com-cali,13,157.7336112539031,0.62777047834369,855315113.3199686,157.7336112539031,15
372,jgoldverg@gmail.com-cali,13,146.82184459292267,0.5436587751039753,851008401.8248526,146.82184459292267,13
382,jgoldverg@gmail.com-cali,13,178.28325589649796,0.8025921170330376,861994477.8281264,178.28325589649796,15
427,jgoldverg@gmail.com-cali,13,184.32968655663092,0.8581144705589977,863676217.8787148,184.32968655663092,14
518,jgoldverg@gmail.com-cali,13,28.090471389011526,0.13764718905389078,866140771.8960304,193.97026641780928,23
556,jgoldverg@gmail.com-tacc,13,3600.0,362.9951704551431,914437406.9542544,9419.75624331706,20
566,jgoldverg@gmail.com-cali,13,190.4777744049856,0.9164741787615325,865276756.2979573,190.4777744049856,19
579,jgoldverg@gmail.com-cali,13,152.24635101209384,0.5847168901157389,853226538.4388833,152.24635101209384,22
634,jgoldverg@gmail.com-cali,13,69.73454073524222,0.25473800910672567,850164250.9375757,144.85764085255877,20
664,jgoldverg@gmail.com-cali,13,152.23756866181031,0.5846492086506215,853223074.9989922,152.23756866181031,19
673,jgoldverg@gmail.com-cali,13,154.84236322064743,0.6048948586085162,854233089.1935282,154.84236322064743,20
697,jgoldverg@gmail.com-cali,13,189.9906685328268,0.9117803825906408,865153725.9031211,189.9906685328268,14
747,jgoldverg@gmail.com-cali,13,150.39314693773093,0.5705219125664872,852486739.1004429,150.39314693773093,21
759,jgoldverg@gmail.com-cali,13,181.47850320986396,0.8317016598615053,862897158.9594223,181.47850320986396,15
833,jgoldverg@gmail.com-cali,13,160.92322692210516,0.6534993236928686,856463692.6819402,160.92322692210516,22
974,jgoldverg@gmail.com-cali,13,170.7421671350876,0.7359468152670827,859730102.8975526,170.7421671350876,19
42,jgoldverg@gmail.com-cali,14,109.82031161625568,0.303704436177788,830032917.3215281,109.82031161625568,17
89,jgoldverg@gmail.com-ccuc,14,103.5141228,12.135933134079883,914970154.7777084,10952.30704837428,19
201,jgoldverg@gmail.com-ccuc,14,3496.485888,374.6612136394072,914891394.1972932,10010.145005553595,22
201,jgoldverg@gmail.com-tacc,14,2941.5106800000003,315.3251517700119,914495165.6907156,10014.482157848086,22
209,jgoldverg@gmail.com-cali,14,142.287973259633,0.5109032633345368,849024702.0074224,142.287973259633,10
219,jgoldverg@gmail.com-cali,14,124.80332028416495,0.3926634753189116,840024996.1402816,124.80332028416495,25
222,jgoldverg@gmail.com-cali,14,119.03638574609072,0.35707252995675653,836476823.1823605,119.03638574609072,25
243,jgoldverg@gmail.com-cali,14,114.14642458078352,0.3282182879682291,833187329.9517341,114.14642458078352,22
270,jgoldverg@gmail.com-cali,14,116.63750827363506,0.34276557569043875,834897555.5577092,116.63750827363506,21
292,jgoldverg@gmail.com-cali,14,116.7584627270031,0.3434799480892207,834978737.7720671,116.7584627270031,22
323,jgoldverg@gmail.com-cali,14,135.46445648109486,0.46291045848318396,845788911.898006,135.46445648109486,21
335,jgoldverg@gmail.com-cali,14,129.0661637194732,0.42005846451204976,842443943.8079845,129.0661637194732,24
395,jgoldverg@gmail.com-cali,14,122.35478834970208,0.3773457280012725,838559366.3139203,122.35478834970208,13
434,jgoldverg@gmail.com-cali,14,139.09479138301134,0.4881495885865928,847549979.7787449,139.09479138301134,15
481,jgoldverg@gmail.com-cali,14,127.25635179183816,0.40831495208577384,841436763.542892,127.25635179183816,12
535,jgoldverg@gmail.com-cali,14,141.79899107467836,0.5073853138900016,848803179.7674271,141.79899107467836,24
556,jgoldverg@gmail.com-tacc,14,658.4893049988668,66.39678819748677,914437406.9542544,9419.75624331706,20
576,jgoldverg@gmail.com-cali,14,116.85288044494536,0.34403810796078155,835041992.2594285,116.85288044494536,19
621,jgoldverg@gmail.com-cali,14,113.58944394447732,0.3250088115482852,832794680.095793,113.58944394447732,14
634,jgoldverg@gmail.com-cali,14,75.12310011731655,0.27464527395086236,850164250.9375757,144.85764085255877,20
654,jgoldverg@gmail.com-cali,14,126.0037537475392,0.4002845812610732,840722736.9134537,126.0037537475392,17
703,jgoldverg@gmail.com-cali,14,117.9408575148866,0.3505024884146298,835763567.5792701,117.9408575148866,21
705,jgoldverg@gmail.com-cali,14,109.84880933664434,0.30386280544981753,830054509.5629289,109.84880933664434,12
711,jgoldverg@gmail.com-cali,14,132.98044282659075,0.44602688703642396,844528517.4636474,132.98044282659075,16
719,jgoldverg@gmail.com-cali,14,122.53653439685463,0.3784722409392131,838670167.4063169,122.53653439685463,12
765,jgoldverg@gmail.com-cali,14,115.2269430454433,0.3344895018677462,833938228.8576647,115.2269430454433,16
768,jgoldverg@gmail.com-cali,14,129.41085693710104,0.42231398496465,842632575.758313,129.41085693710104,24
775,jgoldverg@gmail.com-cali,14,129.61949653236084,0.42368216456882263,842746265.5105131,129.61949653236084,24
816,jgoldverg@gmail.com-cali,14,111.23616431731236,0.3116226214705091,831092305.2711898,111.23616431731236,18
888,jgoldverg@gmail.com-cali,14,125.05982433012475,0.3942857706881466,840175212.0380192,125.05982433012475,13
912,jgoldverg@gmail.com-cali,14,128.54243594375052,0.4166429799400105,842155399.6329337,128.54243594375052,11
953,jgoldverg@gmail.com-cali,14,137.78675112325567,0.4789785156772265,846926146.6772778,137.78675112325567,22
956,jgoldverg@gmail.com-cali,14,115.22494742425567,0.3344778647942364,833936854.9954512,115.22494742425567,17
971,jgoldverg@gmail.com-cali,14,54.49082888068306,0.14690324666316054,827906200.0420011,107.08408704694124,16
17,jgoldverg@gmail.com-cali,15,29.196961532570164,0.04811156262393418,773159839.6655267,65.24032788591444,15
22,jgoldverg@gmail.com-cali,15,96.15067086214124,0.23468521355399616,818200111.3730766,96.15067086214124,4
33,jgoldverg@gmail.com-cali,15,65.6248375987928,0.10878576821137573,773980736.478567,65.6248375987928,18
90,jgoldverg@gmail.com-cali,15,83.64041818219589,0.1773065382891913,803981303.0766766,83.64041818219589,8
187,jgoldverg@gmail.com-cali,15,96.79234333119484,0.23784476629105797,818830321.9894948,96.79234333119484,5
264,jgoldverg@gmail.com-cali,15,83.53526349737733,0.17685827498119053,803843737.9934549,83.53526349737733,11
265,jgoldverg@gmail.com-cali,15,82.3088716990031,0.17167218955258193,802213397.2807177,82.3088716990031,13
274,jgoldverg@gmail.com-ccuc,15,3600.0,297.18346529317114,914604669.3854954,7622.9017141628065,23
296,jgoldverg@gmail.com-cali,15,73.45875393362991,0.13653518526889868,788834371.9572892,73.45875393362991,14
316,jgoldverg@gmail.com-cali,15,87.14775239546805,0.19258297694268983,808379456.7220937,87.14775239546805,7
318,jgoldverg@gmail.com-cali,15,91.6771195128567,0.21324479286735443,813561320.6470813,91.6771195128567,10
327,jgoldverg@gmail.com-cali,15,94.9071059347433,0.2286221262345109,816954498.6158545,94.9071059347433,6
351,jgoldverg@gmail.com-cali,15,103.9041068278227,0.274277204943409,825293843.8140551,103.9041068278227,11
362,jgoldverg@gmail.com-cali,15,80.93223542980104,0.16594268986024868,800324463.8433588,80.93223542980104,12
363,jgoldverg@gmail.com-cali,15,84.35024291582062,0.18034728685454032,804900935.3980885,84.35024291582062,8
375,jgoldverg@gmail.com-cali,15,91.21610872483916,0.2110936635702214,813057420.8084402,91.21610872483916,6
378,jgoldverg@gmail.com-cali,15,86.59119673179899,0.19011672882009242,807705325.7114276,86.59119673179899,14
385,jgoldverg@gmail.com-cali,15,81.10336020067423,0.16664961136907266,800562760.5976828,81.10336020067423,9
397,jgoldverg@gmail.com-cali,15,75.35910749308145,0.1437412114264592,791972139.286274,75.35910749308145,15
399,jgoldverg@gmail.com-cali,15,104.48447515003608,0.277364867108906,825782479.1300604,104.48447515003608,15
424,jgoldverg@gmail.com-cali,15,104.15645419394124,0.2756176140524866,825506974.2668097,104.15645419394124,25
439,jgoldverg@gmail.com-cali,15,80.17204843406908,0.16282049722116212,799253582.0098886,80.17204843406908,9
442,jgoldverg@gmail.com-cali,15,80.67564205146392,0.16488551053232217,799965254.9257761,80.67564205146392,7
455,jgoldverg@gmail.com-cali,15,69.18664802373918,0.12101210215759464,781151178.0344687,69.18664802373918,8
464,jgoldverg@gmail.com-cali,15,74.51447596234125,0.14051554384929216,790597285.4693751,74.51447596234125,16
480,jgoldverg@gmail.com-tacc,15,3600.0,277.44973717935886,914122693.4285458,7116.859433579448,23
494,jgoldverg@gmail.com-cali,15,84.07852254737836,0.17918023669495858,804550735.1759387,84.07852254737836,15
572,jgoldverg@gmail.com-cali,15,72.47716738021857,0.13288564061888106,787149179.6680086,72.47716738021857,18
600,jgoldverg@gmail.com-cali,15,87.85810580892887,0.19575383188838102,809227468.8760079,87.85810580892887,13
610,jgoldverg@gmail.com-cali,15,68.70546125813816,0.1193223432985419,780225913.8410252,68.70546125813816,18
625,jgoldverg@gmail.com-cali,15,91.7222009332629,0.21345573326280068,813610324.2256255,91.7222009332629,11
640,jgoldverg@gmail.com-cali,15,66.39535902259588,0.11137549813581513,775597119.8901824,66.39535902259588,5
648,jgoldverg@gmail.com-cali,15,81.83143359080722,0.1696740994866086,801565485.4587395,81.83143359080722,16
649,jgoldverg@gmail.com-cali,15,78.534644079033,0.1561961659385783,796876537.5064342,78.534644079033,11
767,jgoldverg@gmail.com-cali,15,73.80529674668249,0.13783544093611996,789418612.1623975,73.80529674668249,9
779,jgoldverg@gmail.com-cali,15,86.60509898885155,0.19017813992959437,807722270.4058666,86.60509898885155,8
