idx,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline,extendable
26,27,jgoldverg@gmail.com-cali,17,10.010159943418566,0.8492233145338254,150317.67808957995,10.010159943418566,5,False
27,28,jgoldverg@gmail.com-cali,17,10.00851245395671,0.8490678901492568,11.190474160395588,10.00851245395671,5,False
28,29,jgoldverg@gmail.com-cali,0,3600.0,1093.408725298031,912653324.8096082,14979.857905256678,25,False
28,29,jgoldverg@gmail.com-cali,1,3600.0,1090.6035192991235,912653324.8096082,14979.857905256678,25,False
28,29,jgoldverg@gmail.com-cali,2,3600.0,1100.7038688304258,912653324.8096082,14979.857905256678,25,False
28,29,jgoldverg@gmail.com-cali,3,3600.0,1130.0666663862082,912653324.8096082,14979.857905256678,25,False
28,29,jgoldverg@gmail.com-cali,4,579.8579052566784,1158.6807222866084,912653324.8096082,14979.857905256678,25,False
29,30,jgoldverg@gmail.com-cali,16,244.72425516923403,22.727472458294947,875913675.9033779,244.72425516923403,22,False
30,31,jgoldverg@gmail.com-cali,17,161.8507467929629,15.17388535944444,856789195.9954139,161.8507467929629,25,False
31,32,jgoldverg@gmail.com-cali,17,26.55482971850723,2.410049758175192,569054592.6366222,26.55482971850723,9,False
32,33,jgoldverg@gmail.com-cali,16,65.6248375987928,6.025749141943233,773980736.478567,65.6248375987928,18,False
33,34,jgoldverg@gmail.com-cali,16,321.6573653190505,29.901786797331127,884846903.6413612,321.6573653190505,11,False
34,35,jgoldverg@gmail.com-cali,17,10.00851254155465,0.8490678984132586,19.18366982134751,10.00851254155465,2,False
35,36,jgoldverg@gmail.com-cali,16,11.7194210885897,0.998857575129459,133326596.61161049,11.7194210885897,6,False
36,37,jgoldverg@gmail.com-cali,16,10.008518165342275,0.8393091654648824,532.3465384166379,10.008518165342275,5,False
37,38,jgoldverg@gmail.com-cali,16,201.0775128216392,18.657242503119864,867806362.7869848,201.0775128216392,18,False
38,39,jgoldverg@gmail.com-cali,16,10.008512357598978,0.8393086238700354,2.397958771742732,10.008512357598978,5,False
39,40,jgoldverg@gmail.com-cali,16,218.38114594562165,20.270874176102534,871408201.6924013,218.38114594562165,25,False
40,41,jgoldverg@gmail.com-cali,16,10.008896570915471,0.8393444532691124,35060.00861470622,10.008896570915471,1,False
41,42,jgoldverg@gmail.com-cali,16,109.82031161625568,10.147150478071865,830032917.3215281,109.82031161625568,17,False
42,43,jgoldverg@gmail.com-cali,16,12.796051194652588,1.0992575562653242,198948681.3763187,12.796051194652588,15,False
43,44,jgoldverg@gmail.com-cali,16,197.05119713420723,18.281772769560703,866877544.253937,197.05119713420723,24,False
44,45,jgoldverg@gmail.com-cali,16,10.008670463117536,0.8393233678299072,14429.089311330648,10.008670463117536,1,False
45,46,jgoldverg@gmail.com-cali,16,675.4268754262619,62.89218149388592,899730716.271068,675.4268754262619,13,False
46,47,jgoldverg@gmail.com-cali,16,12.55568386271135,1.0768423595727203,185273763.2960486,12.55568386271135,17,False
47,48,jgoldverg@gmail.com-cali,4,3020.1420947433216,4871.159965249722,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,5,3600.0,4933.292340544167,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,6,3600.0,5102.27871906322,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,7,3600.0,5473.177777894742,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,8,3600.0,5666.481242291674,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,9,3600.0,5662.518089115234,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,10,3600.0,5660.166716509213,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,11,3600.0,5627.1462813232265,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,12,3600.0,5706.534539368368,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,13,3600.0,5756.837174167492,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,14,3600.0,5761.549029062685,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,15,3600.0,5815.795585484928,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,16,1489.1307452660096,5872.402624196342,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,17,8.11504013372173,5940.803976857486,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,18,3600.0,5865.314092019704,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,19,3600.0,5721.422854520775,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,20,3600.0,5334.767340750101,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,21,3600.0,4965.384916909408,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,22,3600.0,4777.551118809579,913118357.1309392,62973.18603173624,18,False
47,48,jgoldverg@gmail.com-cali,23,855.7981515931824,4772.062220959156,913118357.1309392,62973.18603173624,18,False
48,49,jgoldverg@gmail.com-cali,23,11.29869033783197,0.7851243072979359,104283988.03485492,11.29869033783197,9,False
49,50,jgoldverg@gmail.com-cali,23,165.7452649089691,12.489147725653629,858116173.3827816,165.7452649089691,12,False
50,51,jgoldverg@gmail.com-cali,23,13.004884871904132,0.914420413984027,210419216.69848156,13.004884871904132,13,False
51,52,jgoldverg@gmail.com-cali,23,189.6408473143804,14.299964552409254,865064980.1413327,189.6408473143804,20,False
52,53,jgoldverg@gmail.com-cali,23,1028.9303886391133,77.90166289840423,904380096.180033,1028.9303886391133,19,False
53,54,jgoldverg@gmail.com-cali,23,19.024858256701044,1.3706164135986936,432817925.3109372,19.024858256701044,17,False
54,55,jgoldverg@gmail.com-cali,23,28.48821792331857,2.087753607880715,592414756.9155505,28.48821792331857,12,False
55,56,jgoldverg@gmail.com-cali,23,12.778128306116503,0.8972367104048846,197946767.4298792,12.778128306116503,13,False
56,57,jgoldverg@gmail.com-cali,23,20.97126458381548,1.5181158663864291,477409528.83340406,20.97126458381548,4,False
57,58,jgoldverg@gmail.com-cali,23,13.697119177447432,0.9668782075321528,245940038.36562797,13.697119177447432,18,False
58,59,jgoldverg@gmail.com-cali,23,10.00979574623094,0.6874513577632583,117094.89681059057,10.00979574623094,2,False
59,60,jgoldverg@gmail.com-cali,23,10.119382334852586,0.6957558734388373,10005900.029221004,10.119382334852586,1,False
60,61,jgoldverg@gmail.com-cali,23,672.4188739089969,50.88507720266346,899670178.6361111,672.4188739089969,20,False
61,62,jgoldverg@gmail.com-cali,23,458.67500208535154,34.68748079561778,893335649.5145389,458.67500208535154,12,False
62,63,jgoldverg@gmail.com-cali,23,10.018841556073204,0.6881368528642395,941556.3613022442,10.018841556073204,5,False
63,64,jgoldverg@gmail.com-cali,23,36.75894806919486,2.714512858340171,664605435.661889,36.75894806919486,16,False
64,65,jgoldverg@gmail.com-cali,23,10.008513557690732,0.6873541930009902,111.90472926315525,10.008513557690732,4,False
65,66,jgoldverg@gmail.com-cali,23,10.008512813108256,0.6873541365762313,43.96257548111716,10.008512813108256,4,False
66,67,jgoldverg@gmail.com-cali,23,20.158439207430938,1.4565196330827468,459835094.2062516,20.158439207430938,10,False
67,68,jgoldverg@gmail.com-cali,24,10.130768630205166,0.691135958704674,11021100.18257705,10.130768630205166,2,False
68,69,jgoldverg@gmail.com-cali,24,11.679286209873206,0.8075360521868712,130646409.42783824,11.679286209873206,6,False
69,70,jgoldverg@gmail.com-cali,24,10.011619614141246,0.6821796789760801,283447.44500597083,10.011619614141246,3,False
70,71,jgoldverg@gmail.com-cali,24,10.356468948814442,0.7081015640875418,30683824.9185672,10.356468948814442,2,False
71,72,jgoldverg@gmail.com-cali,24,16.543706899864958,1.173188357647398,360762840.6453887,16.543706899864958,18,False
72,73,jgoldverg@gmail.com-cali,24,10.00852062684434,0.6819467320494218,756.9550268678113,10.00852062684434,2,False
73,74,jgoldverg@gmail.com-cali,24,12.380792380497947,0.8602673772368347,174990156.1561332,12.380792380497947,16,False
75,76,jgoldverg@gmail.com-cali,24,10.010693388582483,0.682110055780941,198975.22805681,10.010693388582483,4,False
76,77,jgoldverg@gmail.com-cali,24,41.58814204550311,3.055746638184349,693479484.6195469,41.58814204550311,15,False
77,78,jgoldverg@gmail.com-cali,24,14.1251656524897,0.9913896935693453,266162488.4616723,14.1251656524897,7,False
78,79,jgoldverg@gmail.com-cali,24,11.09920531401444,0.7639321103319318,89744271.57791957,11.09920531401444,12,False
79,80,jgoldverg@gmail.com-cali,24,10.00851575639898,0.6819463659442497,312.53385378347457,10.00851575639898,3,False
80,81,jgoldverg@gmail.com-cali,24,10.008512567834028,0.6819461262638847,21.581628492349008,10.008512567834028,6,False
81,82,jgoldverg@gmail.com-cali,24,10.033070395758774,0.6837921068996182,2235405.82447033,10.033070395758774,3,False
82,83,jgoldverg@gmail.com-cali,24,24.60299400986805,1.778994701289509,541747377.6831393,24.60299400986805,7,False
83,84,jgoldverg@gmail.com-cali,24,12.001250311652589,0.8317376835000047,151642106.00898615,12.001250311652589,9,False
84,85,jgoldverg@gmail.com-cali,24,17.73270958565362,1.2625641746181382,397808773.77629393,17.73270958565362,15,False
85,86,jgoldverg@gmail.com-cali,24,10.01222966370207,0.6822255356242972,339075.72179529065,10.01222966370207,1,False
86,87,jgoldverg@gmail.com-cali,24,16.4694638805763,1.1676076044812296,358272212.0638652,16.4694638805763,6,False
87,88,jgoldverg@gmail.com-cali,24,1288.626531487467,96.7940335086832,906170364.2591476,1288.626531487467,18,False
89,90,jgoldverg@gmail.com-cali,24,83.64041818219589,6.216762656161712,803981303.0766766,83.64041818219589,8,False
90,91,jgoldverg@gmail.com-cali,24,14.415998060238152,1.0132511951073706,279217286.73800224,14.415998060238152,16,False
91,92,jgoldverg@gmail.com-cali,24,10.008516693696915,0.6819464363997413,398.06098365295344,10.008516693696915,2,False
92,93,jgoldverg@gmail.com-cali,24,10.020662471933,0.6828594190746923,1107339.961911671,10.020662471933,4,False
93,94,jgoldverg@gmail.com-cali,24,13.021247816357745,0.9084095963398574,211302434.82069123,13.021247816357745,10,False
94,95,jgoldverg@gmail.com-cali,24,10.008513172259804,0.6819461716978001,76.73467444981088,10.008513172259804,1,False
95,96,jgoldverg@gmail.com-cali,24,12.836365973254647,0.8945122637535691,201192107.9050686,12.836365973254647,16,False
96,97,jgoldverg@gmail.com-cali,24,10.133347303269082,0.6913297942733759,11250697.384389514,10.133347303269082,4,False
97,98,jgoldverg@gmail.com-cali,24,10.00851234007939,0.681946109143859,0.7993195919800946,10.00851234007939,3,False
99,100,jgoldverg@gmail.com-cali,24,56.63187486554434,4.186564866899186,751863073.1031287,56.63187486554434,6,False
100,101,jgoldverg@gmail.com-cali,24,10.008514670184546,0.6819462842948945,213.41828137227623,10.008514670184546,5,False
101,102,jgoldverg@gmail.com-cali,24,11.074186037671144,0.7620514432065116,87883741.58509879,11.074186037671144,15,False
102,103,jgoldverg@gmail.com-cali,24,10.008512445196915,0.6819461170454093,10.391154586604886,10.008512445196915,6,False
103,104,jgoldverg@gmail.com-cali,24,11.302758631353615,0.7792329538470378,104575170.58899143,11.302758631353615,11,False
104,105,jgoldverg@gmail.com-cali,24,19.726656005822694,1.4124465865155402,449910311.6808196,19.726656005822694,12,False
105,106,jgoldverg@gmail.com-cali,24,618.1380093422248,46.39426557503327,898476501.0373583,618.1380093422248,15,False
106,107,jgoldverg@gmail.com-cali,24,46.426360536594856,3.419429357738043,716383780.7571421,46.426360536594856,7,False
107,108,jgoldverg@gmail.com-cali,24,23.59635402567733,1.703326856247779,525898192.3434585,23.59635402567733,16,False
108,109,jgoldverg@gmail.com-cali,24,10.009814921419595,0.6820440225235707,118844.1553953616,10.009814921419595,1,False
109,110,jgoldverg@gmail.com-cali,24,60.05900262841341,4.444177694296928,761073014.5954059,60.05900262841341,14,False
111,112,jgoldverg@gmail.com-cali,24,899.4366471036392,67.53912577020306,903101133.5992442,899.4366471036392,18,False
113,114,jgoldverg@gmail.com-cali,24,15.465239733642276,1.0921213548480426,322234254.2262249,15.465239733642276,12,False
114,115,jgoldverg@gmail.com-cali,24,10.010711346159804,0.6821114056291482,200613.1163466614,10.010711346159804,1,False
117,118,jgoldverg@gmail.com-cali,24,36.16891120339692,2.6483899604784407,660548984.3375813,36.16891120339692,18,False
119,120,jgoldverg@gmail.com-cali,24,10.008512559074235,0.6819461256054224,20.78230893674769,10.008512559074235,1,False
120,121,jgoldverg@gmail.com-cali,24,18.907866856691765,1.3508992494026604,429845194.3627674,18.907866856691765,13,False
