node,job_id,forecast_id,transfer_time,throughput,host_joules,link_joules,total_joules,avg_ci,carbon_emissions
jgoldverg@gmail.com-tacc,4,1,10.031759966626671,19923943.222817164,5668.037438466327,8844.324879646027,14512,254.33333333333334,1.025245925925926
jgoldverg@gmail.com-tacc,5,1,214.59892385478275,8067054231.919054,122054.40227521419,291919.27362441714,413973,254.33333333333334,29.246425833333333
jgoldverg@gmail.com-tacc,6,1,10.01871336336021,8930894.492622785,5660.61470893931,8826.27131483752,14486,254.33333333333334,1.023409074074074
jgoldverg@gmail.com-tacc,7,1,88.327983081531,7502913648.512498,50213.86099875601,117188.68926296596,167401,254.33333333333334,11.826570648148149
jgoldverg@gmail.com-tacc,8,1,10.010262547852253,1794957.9158495814,5655.806705161076,8814.577286718353,14469,254.33333333333334,1.0222080555555555
jgoldverg@gmail.com-tacc,9,1,10.008140358621576,1071.1280633434749,5654.599307622977,8811.640654092264,14465,254.33333333333334,1.021925462962963
jgoldverg@gmail.com-cali,1,2,3046.3160834709856,8254541009.004097,2201936.979330939,3418243.8993255356,5620179,281.08196721311475,438.8141581693989
jgoldverg@gmail.com-cali,2,2,45.29585042689383,6451825474.82287,29606.68714886716,46852.28981482776,76458,281.08196721311475,5.969712513661203
jgoldverg@gmail.com-cali,3,2,10.04970162742372,33943242.95849242,4093.2714521724083,7256.2321069577265,11349,281.08196721311475,0.8861109016393443
jgoldverg@gmail.com-cali,4,2,10.032646386267018,19922182.87226698,4080.9257783254816,7237.071990574385,11317,281.08196721311475,0.8836123952641165
jgoldverg@gmail.com-cali,5,2,219.04417521361034,7903342579.914596,155376.8319130088,242043.79099251106,397419,281.08196721311475,31.029809535519124
jgoldverg@gmail.com-cali,6,2,10.019316336405167,8930357.021954568,4071.2766360796795,7222.096810546017,11293,281.08196721311475,0.8817385154826958
jgoldverg@gmail.com-cali,7,2,90.02990979653818,7361078460.5438175,61988.05905397351,97107.21004413663,159095,281.08196721311475,12.421870992714025
jgoldverg@gmail.com-cali,8,2,10.010681921010319,1794882.7204557306,4065.026494240914,7212.396777439047,11277,281.08196721311475,0.880489262295082
jgoldverg@gmail.com-cali,9,2,10.008513625731968,1071.0881156657263,4063.456943504907,7209.960881663376,11272,281.08196721311475,0.8800988706739526
jgoldverg@gmail.com-ccuc,1,2,2969.8449551456947,8467088826.92039,1689003.6508924426,4484245.638327888,6173248,249.15384615384616,427.2468006837607
jgoldverg@gmail.com-ccuc,2,2,44.406112445922155,6581096736.263313,25207.881479226904,61614.96037749099,86821,249.15384615384616,6.008829465811966
jgoldverg@gmail.com-ccuc,3,2,10.04764607565197,33950187.081790246,5667.062455430107,9672.391899029548,15339,249.15384615384616,1.061603012820513
jgoldverg@gmail.com-ccuc,4,2,10.031020374697992,19925412.224677853,5657.606858373345,9647.25743577971,15304,249.15384615384616,1.0591806837606836
jgoldverg@gmail.com-ccuc,5,2,213.7785453899983,8098011676.9425535,121535.6984461727,317669.439112134,439204,249.15384615384616,30.39704606837607
jgoldverg@gmail.com-ccuc,6,2,10.01802604523243,8931507.22467742,5650.216544798646,9627.612820655655,15277,249.15384615384616,1.05731202991453
jgoldverg@gmail.com-ccuc,7,2,88.01353415892083,7529719561.213968,50008.89345121128,127539.94853285636,177547,249.15384615384616,12.287921645299146
jgoldverg@gmail.com-ccuc,8,2,10.00960908959116,1795075.09625772,5645.429538151,9614.888204543131,15259,249.15384615384616,1.0560662606837607
jgoldverg@gmail.com-ccuc,9,2,10.007495403332104,1071.1970945727999,5644.227413463123,9611.692768167424,15255,249.15384615384616,1.0557894230769231
jgoldverg@gmail.com-tacc,1,2,2981.7524825976298,8433275794.741176,1696397.7011989406,4121037.480680884,5817434,262.6666666666667,424.4572214814815
jgoldverg@gmail.com-tacc,2,2,44.54513671992222,6560557295.524006,25304.064952409663,56603.076429770874,81907,262.6666666666667,5.976177407407408
jgoldverg@gmail.com-tacc,3,2,10.04845254972211,33947462.28954762,5677.5345103780055,8867.423660576198,14544,262.6666666666667,1.0611733333333335
jgoldverg@gmail.com-tacc,4,2,10.031759966626671,19923943.222817164,5668.037438466327,8844.324879646027,14512,262.6666666666667,1.0588385185185185
jgoldverg@gmail.com-tacc,5,2,214.59892385478275,8067054231.919054,122054.40227521419,291919.27362441714,413973,262.6666666666667,30.204696666666667
jgoldverg@gmail.com-tacc,6,2,10.01871336336021,8930894.492622785,5660.61470893931,8826.27131483752,14486,262.6666666666667,1.0569414814814815
jgoldverg@gmail.com-tacc,7,2,88.327983081531,7502913648.512498,50213.86099875601,117188.68926296596,167401,262.6666666666667,12.214072962962964
jgoldverg@gmail.com-tacc,8,2,10.010262547852253,1794957.9158495814,5655.806705161076,8814.577286718353,14469,262.6666666666667,1.0557011111111112
jgoldverg@gmail.com-tacc,9,2,10.008140358621576,1071.1280633434749,5654.599307622977,8811.640654092264,14465,262.6666666666667,1.0554092592592594
jgoldverg@gmail.com-cali,1,3,3046.3160834709856,8254541009.004097,2201936.979330939,3418243.8993255356,5620179,285.62295081967216,445.90336392076506
jgoldverg@gmail.com-cali,2,3,45.29585042689383,6451825474.82287,29606.68714886716,46852.28981482776,76458,285.62295081967216,6.0661554371584705
jgoldverg@gmail.com-cali,3,3,10.04970162742372,33943242.95849242,4093.2714521724083,7256.2321069577265,11349,285.62295081967216,0.9004263524590165
jgoldverg@gmail.com-cali,4,3,10.032646386267018,19922182.87226698,4080.9257783254816,7237.071990574385,11317,285.62295081967216,0.8978874817850637
jgoldverg@gmail.com-cali,5,3,219.04417521361034,7903342579.914596,155376.8319130088,242043.79099251106,397419,285.62295081967216,31.531107636612024
jgoldverg@gmail.com-cali,6,3,10.019316336405167,8930357.021954568,4071.2766360796795,7222.096810546017,11293,285.62295081967216,0.8959833287795993
jgoldverg@gmail.com-cali,7,3,90.02990979653818,7361078460.5438175,61988.05905397351,97107.21004413663,159095,285.62295081967216,12.622550933515484
jgoldverg@gmail.com-cali,8,3,10.010681921010319,1794882.7204557306,4065.026494240914,7212.396777439047,11277,285.62295081967216,0.894713893442623
jgoldverg@gmail.com-cali,9,3,10.008513625731968,1071.0881156657263,4063.456943504907,7209.960881663376,11272,285.62295081967216,0.8943171948998179
jgoldverg@gmail.com-ccuc,1,3,2969.8449551456947,8467088826.92039,1689003.6508924426,4484245.638327888,6173248,255.92307692307693,438.85461743589747
jgoldverg@gmail.com-ccuc,2,3,44.406112445922155,6581096736.263313,25207.881479226904,61614.96037749099,86821,255.92307692307693,6.172082628205128
jgoldverg@gmail.com-ccuc,3,3,10.04764607565197,33950187.081790246,5667.062455430107,9672.391899029548,15339,255.92307692307693,1.090445576923077
jgoldverg@gmail.com-ccuc,4,3,10.031020374697992,19925412.224677853,5657.606858373345,9647.25743577971,15304,255.92307692307693,1.087957435897436
jgoldverg@gmail.com-ccuc,5,3,213.7785453899983,8098011676.9425535,121535.6984461727,317669.439112134,439204,255.92307692307693,31.222899743589746
jgoldverg@gmail.com-ccuc,6,3,10.01802604523243,8931507.22467742,5650.216544798646,9627.612820655655,15277,255.92307692307693,1.086038012820513
jgoldverg@gmail.com-ccuc,7,3,88.01353415892083,7529719561.213968,50008.89345121128,127539.94853285636,177547,255.92307692307693,12.621770705128206
jgoldverg@gmail.com-ccuc,8,3,10.00960908959116,1795075.09625772,5645.429538151,9614.888204543131,15259,255.92307692307693,1.0847583974358976
jgoldverg@gmail.com-ccuc,9,3,10.007495403332104,1071.1970945727999,5644.227413463123,9611.692768167424,15255,255.92307692307693,1.0844740384615386
jgoldverg@gmail.com-tacc,1,3,2981.7524825976298,8433275794.741176,1696397.7011989406,4121037.480680884,5817434,271.25,438.3274923611111
jgoldverg@gmail.com-tacc,2,3,44.54513671992222,6560557295.524006,25304.064952409663,56603.076429770874,81907,271.25,6.1714649305555564
jgoldverg@gmail.com-tacc,3,3,10.04845254972211,33947462.28954762,5677.5345103780055,8867.423660576198,14544,271.25,1.09585
jgoldverg@gmail.com-tacc,4,3,10.031759966626671,19923943.222817164,5668.037438466327,8844.324879646027,14512,271.25,1.0934388888888888
jgoldverg@gmail.com-tacc,5,3,214.59892385478275,8067054231.919054,122054.40227521419,291919.27362441714,413973,271.25,31.191715625
jgoldverg@gmail.com-tacc,6,3,10.01871336336021,8930894.492622785,5660.61470893931,8826.27131483752,14486,271.25,1.091479861111111
jgoldverg@gmail.com-tacc,7,3,88.327983081531,7502913648.512498,50213.86099875601,117188.68926296596,167401,271.25,12.613200347222223
jgoldverg@gmail.com-tacc,8,3,10.010262547852253,1794957.9158495814,5655.806705161076,8814.577286718353,14469,271.25,1.0901989583333334
jgoldverg@gmail.com-tacc,9,3,10.008140358621576,1071.1280633434749,5654.599307622977,8811.640654092264,14465,271.25,1.0898975694444446
jgoldverg@gmail.com-cali,1,4,3046.3160834709856,8254541009.004097,2201936.979330939,3418243.8993255356,5620179,292.95081967213116,457.3433457650273
jgoldverg@gmail.com-cali,2,4,45.29585042689383,6451825474.82287,29606.68714886716,46852.28981482776,76458,292.95081967213116,6.2217871584699465
jgoldverg@gmail.com-cali,3,4,10.04970162742372,33943242.95849242,4093.2714521724083,7256.2321069577265,11349,292.95081967213116,0.9235274590163934
jgoldverg@gmail.com-cali,4,4,10.032646386267018,19922182.87226698,4080.9257783254816,7237.071990574385,11317,292.95081967213116,0.9209234517304189
jgoldverg@gmail.com-cali,5,4,219.04417521361034,7903342579.914596,155376.8319130088,242043.79099251106,397419,292.95081967213116,32.34006161202186
jgoldverg@gmail.com-cali,6,4,10.019316336405167,8930357.021954568,4071.2766360796795,7222.096810546017,11293,292.95081967213116,0.918970446265938
jgoldverg@gmail.com-cali,7,4,90.02990979653818,7361078460.5438175,61988.05905397351,97107.21004413663,159095,292.95081967213116,12.94639184881603
jgoldverg@gmail.com-cali,8,4,10.010681921010319,1794882.7204557306,4065.026494240914,7212.396777439047,11277,292.95081967213116,0.9176684426229508
jgoldverg@gmail.com-cali,9,4,10.008513625731968,1071.0881156657263,4063.456943504907,7209.960881663376,11272,292.95081967213116,0.9172615664845173
jgoldverg@gmail.com-ccuc,1,4,2969.8449551456947,8467088826.92039,1689003.6508924426,4484245.638327888,6173248,264.0,452.70485333333335
jgoldverg@gmail.com-ccuc,2,4,44.406112445922155,6581096736.263313,25207.881479226904,61614.96037749099,86821,264.0,6.366873333333333
jgoldverg@gmail.com-ccuc,3,4,10.04764607565197,33950187.081790246,5667.062455430107,9672.391899029548,15339,264.0,1.12486
jgoldverg@gmail.com-ccuc,4,4,10.031020374697992,19925412.224677853,5657.606858373345,9647.25743577971,15304,264.0,1.1222933333333334
jgoldverg@gmail.com-ccuc,5,4,213.7785453899983,8098011676.9425535,121535.6984461727,317669.439112134,439204,264.0,32.20829333333334
jgoldverg@gmail.com-ccuc,6,4,10.01802604523243,8931507.22467742,5650.216544798646,9627.612820655655,15277,264.0,1.1203133333333333
jgoldverg@gmail.com-ccuc,7,4,88.01353415892083,7529719561.213968,50008.89345121128,127539.94853285636,177547,264.0,13.020113333333333
jgoldverg@gmail.com-ccuc,8,4,10.00960908959116,1795075.09625772,5645.429538151,9614.888204543131,15259,264.0,1.1189933333333335
jgoldverg@gmail.com-ccuc,9,4,10.007495403332104,1071.1970945727999,5644.227413463123,9611.692768167424,15255,264.0,1.1187
jgoldverg@gmail.com-tacc,1,4,2981.7524825976298,8433275794.741176,1696397.7011989406,4121037.480680884,5817434,283.1666666666667,457.5842762037037
jgoldverg@gmail.com-tacc,2,4,44.54513671992222,6560557295.524006,25304.064952409663,56603.076429770874,81907,283.1666666666667,6.44259226851852
jgoldverg@gmail.com-tacc,3,4,10.04845254972211,33947462.28954762,5677.5345103780055,8867.423660576198,14544,283.1666666666667,1.1439933333333334
jgoldverg@gmail.com-tacc,4,4,10.031759966626671,19923943.222817164,5668.037438466327,8844.324879646027,14512,283.1666666666667,1.1414762962962963
jgoldverg@gmail.com-tacc,5,4,214.59892385478275,8067054231.919054,122054.40227521419,291919.27362441714,413973,283.1666666666667,32.56204291666667
jgoldverg@gmail.com-tacc,6,4,10.01871336336021,8930894.492622785,5660.61470893931,8826.27131483752,14486,283.1666666666667,1.1394312037037038
jgoldverg@gmail.com-tacc,7,4,88.327983081531,7502913648.512498,50213.86099875601,117188.68926296596,167401,283.1666666666667,13.167328657407408
jgoldverg@gmail.com-tacc,8,4,10.010262547852253,1794957.9158495814,5655.806705161076,8814.577286718353,14469,283.1666666666667,1.1380940277777778
jgoldverg@gmail.com-tacc,9,4,10.008140358621576,1071.1280633434749,5654.599307622977,8811.640654092264,14465,283.1666666666667,1.1377793981481483
jgoldverg@gmail.com-cali,1,5,3046.3160834709856,8254541009.004097,2201936.979330939,3418243.8993255356,5620179,303.2950819672131,473.492402909836
jgoldverg@gmail.com-cali,2,5,45.29585042689383,6451825474.82287,29606.68714886716,46852.28981482776,76458,303.2950819672131,6.441482049180328
jgoldverg@gmail.com-cali,3,5,10.04970162742372,33943242.95849242,4093.2714521724083,7256.2321069577265,11349,303.2950819672131,0.9561377459016392
jgoldverg@gmail.com-cali,4,5,10.032646386267018,19922182.87226698,4080.9257783254816,7237.071990574385,11317,303.2950819672131,0.9534417896174862
jgoldverg@gmail.com-cali,5,5,219.04417521361034,7903342579.914596,155376.8319130088,242043.79099251106,397419,303.2950819672131,33.48200782786885
jgoldverg@gmail.com-cali,6,5,10.019316336405167,8930357.021954568,4071.2766360796795,7222.096810546017,11293,303.2950819672131,0.9514198224043715
jgoldverg@gmail.com-cali,7,5,90.02990979653818,7361078460.5438175,61988.05905397351,97107.21004413663,159095,303.2950819672131,13.403536407103823
jgoldverg@gmail.com-cali,8,5,10.010681921010319,1794882.7204557306,4065.026494240914,7212.396777439047,11277,303.2950819672131,0.950071844262295
jgoldverg@gmail.com-cali,9,5,10.008513625731968,1071.0881156657263,4063.456943504907,7209.960881663376,11272,303.2950819672131,0.9496506010928961
jgoldverg@gmail.com-ccuc,1,5,2969.8449551456947,8467088826.92039,1689003.6508924426,4484245.638327888,6173248,273.7692307692308,469.45704341880344
jgoldverg@gmail.com-ccuc,2,5,44.406112445922155,6581096736.263313,25207.881479226904,61614.96037749099,86821,273.7692307692308,6.6024773290598295
jgoldverg@gmail.com-ccuc,3,5,10.04764607565197,33950187.081790246,5667.062455430107,9672.391899029548,15339,273.7692307692308,1.1664850641025641
jgoldverg@gmail.com-ccuc,4,5,10.031020374697992,19925412.224677853,5657.606858373345,9647.25743577971,15304,273.7692307692308,1.1638234188034187
jgoldverg@gmail.com-ccuc,5,5,213.7785453899983,8098011676.9425535,121535.6984461727,317669.439112134,439204,273.7692307692308,33.40015034188034
jgoldverg@gmail.com-ccuc,6,5,10.01802604523243,8931507.22467742,5650.216544798646,9627.612820655655,15277,273.7692307692308,1.1617701495726496
jgoldverg@gmail.com-ccuc,7,5,88.01353415892083,7529719561.213968,50008.89345121128,127539.94853285636,177547,273.7692307692308,13.501918226495727
jgoldverg@gmail.com-ccuc,8,5,10.00960908959116,1795075.09625772,5645.429538151,9614.888204543131,15259,273.7692307692308,1.1604013034188034
jgoldverg@gmail.com-ccuc,9,5,10.007495403332104,1071.1970945727999,5644.227413463123,9611.692768167424,15255,273.7692307692308,1.1600971153846154
jgoldverg@gmail.com-tacc,1,5,2981.7524825976298,8433275794.741176,1696397.7011989406,4121037.480680884,5817434,299.9166666666667,484.6515038425926
jgoldverg@gmail.com-tacc,2,5,44.54513671992222,6560557295.524006,25304.064952409663,56603.076429770874,81907,299.9166666666667,6.823687337962964
jgoldverg@gmail.com-tacc,3,5,10.04845254972211,33947462.28954762,5677.5345103780055,8867.423660576198,14544,299.9166666666667,1.2116633333333335
jgoldverg@gmail.com-tacc,4,5,10.031759966626671,19923943.222817164,5668.037438466327,8844.324879646027,14512,299.9166666666667,1.2089974074074075
jgoldverg@gmail.com-tacc,5,5,214.59892385478275,8067054231.919054,122054.40227521419,291919.27362441714,413973,299.9166666666667,34.48816729166667
jgoldverg@gmail.com-tacc,6,5,10.01871336336021,8930894.492622785,5660.61470893931,8826.27131483752,14486,299.9166666666667,1.2068313425925925
jgoldverg@gmail.com-tacc,7,5,88.327983081531,7502913648.512498,50213.86099875601,117188.68926296596,167401,299.9166666666667,13.946208310185186
jgoldverg@gmail.com-tacc,8,5,10.010262547852253,1794957.9158495814,5655.806705161076,8814.577286718353,14469,299.9166666666667,1.2054150694444445
jgoldverg@gmail.com-tacc,9,5,10.008140358621576,1071.1280633434749,5654.599307622977,8811.640654092264,14465,299.9166666666667,1.205081828703704
jgoldverg@gmail.com-cali,1,6,3046.3160834709856,8254541009.004097,2201936.979330939,3418243.8993255356,5620179,317.8196721311475,496.167624193989
jgoldverg@gmail.com-cali,2,6,45.29585042689383,6451825474.82287,29606.68714886716,46852.28981482776,76458,317.8196721311475,6.749960136612022
jgoldverg@gmail.com-cali,3,6,10.04970162742372,33943242.95849242,4093.2714521724083,7256.2321069577265,11349,317.8196721311475,1.0019265163934425
jgoldverg@gmail.com-cali,4,6,10.032646386267018,19922182.87226698,4080.9257783254816,7237.071990574385,11317,317.8196721311475,0.9991014526411656
jgoldverg@gmail.com-cali,5,6,219.04417521361034,7903342579.914596,155376.8319130088,242043.79099251106,397419,317.8196721311475,35.08543785519125
jgoldverg@gmail.com-cali,6,6,10.019316336405167,8930357.021954568,4071.2766360796795,7222.096810546017,11293,317.8196721311475,0.996982654826958
jgoldverg@gmail.com-cali,7,6,90.02990979653818,7361078460.5438175,61988.05905397351,97107.21004413663,159095,317.8196721311475,14.045422427140254
jgoldverg@gmail.com-cali,8,6,10.010681921010319,1794882.7204557306,4065.026494240914,7212.396777439047,11277,317.8196721311475,0.9955701229508196
jgoldverg@gmail.com-cali,9,6,10.008513625731968,1071.0881156657263,4063.456943504907,7209.960881663376,11272,317.8196721311475,0.9951287067395262
jgoldverg@gmail.com-ccuc,1,6,2969.8449551456947,8467088826.92039,1689003.6508924426,4484245.638327888,6173248,288.61538461538464,494.9150960683761
jgoldverg@gmail.com-ccuc,2,6,44.406112445922155,6581096736.263313,25207.881479226904,61614.96037749099,86821,288.61538461538464,6.9605211965811975
jgoldverg@gmail.com-ccuc,3,6,10.04764607565197,33950187.081790246,5667.062455430107,9672.391899029548,15339,288.61538461538464,1.2297420512820514
jgoldverg@gmail.com-ccuc,4,6,10.031020374697992,19925412.224677853,5657.606858373345,9647.25743577971,15304,288.61538461538464,1.2269360683760684
jgoldverg@gmail.com-ccuc,5,6,213.7785453899983,8098011676.9425535,121535.6984461727,317669.439112134,439204,288.61538461538464,35.211397606837615
jgoldverg@gmail.com-ccuc,6,6,10.01802604523243,8931507.22467742,5650.216544798646,9627.612820655655,15277,288.61538461538464,1.224771452991453
jgoldverg@gmail.com-ccuc,7,6,88.01353415892083,7529719561.213968,50008.89345121128,127539.94853285636,177547,288.61538461538464,14.234109914529917
jgoldverg@gmail.com-ccuc,8,6,10.00960908959116,1795075.09625772,5645.429538151,9614.888204543131,15259,288.61538461538464,1.2233283760683762
jgoldverg@gmail.com-ccuc,9,6,10.007495403332104,1071.1970945727999,5644.227413463123,9611.692768167424,15255,288.61538461538464,1.2230076923076925
jgoldverg@gmail.com-tacc,1,6,2981.7524825976298,8433275794.741176,1696397.7011989406,4121037.480680884,5817434,327.3333333333333,528.955572962963
jgoldverg@gmail.com-tacc,2,6,44.54513671992222,6560557295.524006,25304.064952409663,56603.076429770874,81907,327.3333333333333,7.447469814814815
jgoldverg@gmail.com-tacc,3,6,10.04845254972211,33947462.28954762,5677.5345103780055,8867.423660576198,14544,327.3333333333333,1.3224266666666666
jgoldverg@gmail.com-tacc,4,6,10.031759966626671,19923943.222817164,5668.037438466327,8844.324879646027,14512,327.3333333333333,1.319517037037037
jgoldverg@gmail.com-tacc,5,6,214.59892385478275,8067054231.919054,122054.40227521419,291919.27362441714,413973,327.3333333333333,37.64087833333333
jgoldverg@gmail.com-tacc,6,6,10.01871336336021,8930894.492622785,5660.61470893931,8826.27131483752,14486,327.3333333333333,1.3171529629629628
jgoldverg@gmail.com-tacc,7,6,88.327983081531,7502913648.512498,50213.86099875601,117188.68926296596,167401,327.3333333333333,15.221090925925926
jgoldverg@gmail.com-tacc,8,6,10.010262547852253,1794957.9158495814,5655.806705161076,8814.577286718353,14469,327.3333333333333,1.3156072222222222
jgoldverg@gmail.com-tacc,9,6,10.008140358621576,1071.1280633434749,5654.599307622977,8811.640654092264,14465,327.3333333333333,1.3152435185185185
jgoldverg@gmail.com-cali,1,7,3046.3160834709856,8254541009.004097,2201936.979330939,3418243.8993255356,5620179,333.3606557377049,520.4295991120218
jgoldverg@gmail.com-cali,2,7,45.29585042689383,6451825474.82287,29606.68714886716,46852.28981482776,76458,333.3606557377049,7.080024726775957
