,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline
50,51,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
51,66,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
52,126,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5
53,112,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,5
54,41,jgoldverg@gmail.com-tacc,0,10.00813926669074,0.975101627285396,15.986987764300476,10.00813926669074,5
55,3,jgoldverg@gmail.com-tacc,0,10.00813938056806,0.9751016391912328,26.37852951094846,10.00813938056806,5
56,130,jgoldverg@gmail.com-tacc,0,10.008139459406204,0.9751016474337352,33.57267365855984,10.008139459406204,5
57,99,jgoldverg@gmail.com-tacc,0,10.008161201214453,0.9751039205326438,2017.553434046384,10.008161201214453,5
58,102,jgoldverg@gmail.com-tacc,0,10.00834002364538,0.975122616359046,18335.108476176807,10.00834002364538,5
59,131,jgoldverg@gmail.com-tacc,0,10.008391207120637,0.9751279675745675,23005.495612140563,10.008391207120637,5
60,76,jgoldverg@gmail.com-tacc,0,10.01610772701136,0.9759347271939008,726576.0511315381,10.01610772701136,5
61,137,jgoldverg@gmail.com-tacc,0,10.072706760839196,0.9818521375851398,5854165.856317176,10.072706760839196,5
62,38,jgoldverg@gmail.com-tacc,0,10.288099333709296,1.004371360312054,24851769.38001214,10.288099333709296,5
63,100,jgoldverg@gmail.com-tacc,0,20.41842102916188,2.0634931652814714,465625160.4578775,20.41842102916188,5
64,64,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,6
65,119,jgoldverg@gmail.com-tacc,0,10.008140948571157,0.9751018031254411,169.46204182327537,10.008140948571157,6
66,7,jgoldverg@gmail.com-tacc,0,10.008145048154658,0.9751022317355492,543.5572699861149,10.008145048154658,6
67,48,jgoldverg@gmail.com-tacc,0,10.00821865670208,0.9751099274849984,7260.432899449093,10.00821865670208,6
68,6,jgoldverg@gmail.com-tacc,0,10.00888369148868,0.9751794566534422,67941.24309569805,10.00888369148868,6
69,68,jgoldverg@gmail.com-tacc,0,10.015204311955689,0.9758402754466448,644261.2451048465,10.015204311955689,6
70,88,jgoldverg@gmail.com-tacc,0,10.077305162043318,0.982332898920238,6268228.160631787,10.077305162043318,6
71,80,jgoldverg@gmail.com-tacc,0,10.386874155575278,1.014698235485938,33300192.802888844,10.386874155575278,6
72,39,jgoldverg@gmail.com-tacc,0,12.43508854960002,1.2288383774458538,178241140.71719196,12.43508854960002,6
73,5,jgoldverg@gmail.com-tacc,0,23.98825713340208,2.436718357119663,532240901.4126352,23.98825713340208,6
74,55,jgoldverg@gmail.com-tacc,0,103.20545015427732,10.718849860854878,824701629.6985017,103.20545015427732,6
75,147,jgoldverg@gmail.com-tacc,0,60.87456888043404,6.293170131372601,763117584.2122658,60.87456888043404,7
76,138,jgoldverg@gmail.com-tacc,0,67.26507720748351,6.961295677381173,777382174.329571,67.26507720748351,7
77,40,jgoldverg@gmail.com-tacc,0,11.30290720368662,1.110469189705766,104615957.88509355,11.30290720368662,8
78,150,jgoldverg@gmail.com-tacc,0,11.65320055750002,1.147092244759011,128923774.424621,11.65320055750002,8
79,43,jgoldverg@gmail.com-tacc,0,11.69771418559074,1.1517461299510623,131908443.60864134,11.69771418559074,8
80,62,jgoldverg@gmail.com-tacc,0,24.124364383227853,2.4509483253712734,534390592.8134164,24.124364383227853,8
81,56,jgoldverg@gmail.com-tacc,0,13.403228810746413,1.3300571236688103,231333179.47344136,13.403228810746413,11
82,84,jgoldverg@gmail.com-tacc,0,20.97595233238662,2.121782879858197,477523184.70588046,20.97595233238662,11
83,13,jgoldverg@gmail.com-tacc,0,38.55355978107837,3.959515963542917,676188945.7687535,38.55355978107837,11
84,82,jgoldverg@gmail.com-tacc,0,45.0925563804526,4.643165909637615,710567784.7506058,45.0925563804526,11
85,96,jgoldverg@gmail.com-tacc,0,214.10142760594024,22.31298786884889,870573139.3396305,214.10142760594024,11
86,27,jgoldverg@gmail.com-tacc,0,17.41280481251239,1.749256977317952,388358512.0727194,17.41280481251239,12
87,128,jgoldverg@gmail.com-tacc,0,20.69525616237425,2.0924361875053816,471613103.7674613,20.69525616237425,12
88,79,jgoldverg@gmail.com-tacc,0,44.440141609808265,4.574956159715882,707592058.8214271,44.440141609808265,12
89,114,jgoldverg@gmail.com-tacc,0,88.41551381552578,9.172566875832509,809887210.3984298,88.41551381552578,12
90,148,jgoldverg@gmail.com-tacc,0,242.26024985360928,25.25698348333681,875535201.4710222,242.26024985360928,12
91,111,jgoldverg@gmail.com-tacc,0,352.71888462168147,36.80539745744918,887350324.0964857,352.71888462168147,12
92,141,jgoldverg@gmail.com-tacc,0,11.53384763095569,1.1346139355018867,120807381.24720186,11.53384763095569,13
93,139,jgoldverg@gmail.com-tacc,0,12.17463657844538,1.2016082094324356,162516809.04405707,12.17463657844538,13
94,17,jgoldverg@gmail.com-tacc,0,15.989518033596926,1.6004528121994115,341634756.25232244,15.989518033596926,13
95,110,jgoldverg@gmail.com-tacc,0,17.649828776428887,1.7740377548718314,395407592.47025657,17.649828776428887,13
96,132,jgoldverg@gmail.com-tacc,0,39.84640030064126,4.094682015103916,683880972.9962347,39.84640030064126,13
97,103,jgoldverg@gmail.com-tacc,0,119.09615746959074,12.38021808982143,836518222.8271127,119.09615746959074,13
98,63,jgoldverg@gmail.com-tacc,0,772.0701688471094,80.64843644647274,901425114.2266572,772.0701688471094,13
99,124,jgoldverg@gmail.com-tacc,0,426.90918633040917,98.0610926418592,903525724.7606938,938.6192928514764,13
100,124,jgoldverg@gmail.com-tacc,1,511.71010652106725,98.86870614767236,903525724.7606938,938.6192928514764,13
101,145,jgoldverg@gmail.com-tacc,1,11.282483061144353,1.1171191755645251,103152101.68655533,11.282483061144353,14
102,85,jgoldverg@gmail.com-tacc,1,33.38214840270724,3.446669060658263,639462427.8366944,33.38214840270724,14
103,118,jgoldverg@gmail.com-tacc,1,65.29721945052681,6.810871592376268,773287128.1334878,65.29721945052681,14
104,94,jgoldverg@gmail.com-tacc,1,112.13436592660516,11.748026409208018,831753540.2933158,112.13436592660516,14
105,22,jgoldverg@gmail.com-tacc,1,304.8498753775392,32.062378955211564,883281310.5090716,304.8498753775392,14
106,77,jgoldverg@gmail.com-tacc,1,324.8112992785887,34.166534472333474,885123879.6881093,324.8112992785887,14
107,135,jgoldverg@gmail.com-tacc,1,368.8817827676835,38.81205231893024,888485734.1909181,368.8817827676835,14
108,33,jgoldverg@gmail.com-tacc,1,11.757130106315484,1.1671522395249545,135857105.39530364,11.757130106315484,15
109,58,jgoldverg@gmail.com-tacc,1,16.266607980451568,1.642501232424389,351372040.1247004,16.266607980451568,15
110,50,jgoldverg@gmail.com-tacc,1,17.32021725201239,1.7535633376446953,385552561.5433096,17.32021725201239,15
111,69,jgoldverg@gmail.com-tacc,1,23.215248979330944,2.3749650770263155,519553827.5182268,23.215248979330944,15
112,83,jgoldverg@gmail.com-tacc,1,101.28906463918146,10.604811343393898,823026042.1592702,101.28906463918146,15
113,146,jgoldverg@gmail.com-tacc,1,10.958569624927856,1.0829751061202095,79206826.22899467,10.958569624927856,16
114,4,jgoldverg@gmail.com-tacc,1,50.1808803085928,5.217441756816597,731121060.7382993,50.1808803085928,16
115,116,jgoldverg@gmail.com-tacc,1,188.21750831580417,19.76803362972436,864702304.1391208,188.21750831580417,16
116,93,jgoldverg@gmail.com-tacc,1,413.5530710728433,43.52090165804492,891162186.1637313,413.5530710728433,16
117,24,jgoldverg@gmail.com-tacc,1,805.0925508109156,84.79350628514214,901910688.032856,805.0925508109156,16
118,72,jgoldverg@gmail.com-tacc,1,13.876817077158783,1.3905907605633676,254606110.05786863,13.876817077158783,17
119,143,jgoldverg@gmail.com-tacc,1,26.61535436380517,2.733373902919802,569850148.0267956,26.61535436380517,17
120,2,jgoldverg@gmail.com-tacc,1,57.71296870597116,6.011407429574053,754892372.8037649,57.71296870597116,17
121,44,jgoldverg@gmail.com-tacc,1,131.59472997682693,42.94570822677821,890866668.7895515,408.0964022034629,17
122,44,jgoldverg@gmail.com-tacc,2,276.50167222663595,44.42693032421741,890866668.7895515,408.0964022034629,17
123,91,jgoldverg@gmail.com-tacc,2,875.3624757745939,95.38177757773632,902822038.0187984,875.3624757745939,17
124,144,jgoldverg@gmail.com-tacc,2,11.090103456481463,1.1338336165278768,89099129.85730599,11.090103456481463,18
125,108,jgoldverg@gmail.com-tacc,2,13.024940539949506,1.3448254552785028,211527619.30463916,13.024940539949506,18
126,109,jgoldverg@gmail.com-tacc,2,18.179963263872185,1.9069749678215164,410508463.39336526,18.179963263872185,18
127,142,jgoldverg@gmail.com-tacc,2,90.74133819908457,9.819712453921548,812536885.9585965,90.74133819908457,18
128,101,jgoldverg@gmail.com-tacc,2,137.8716828579464,14.959224284395644,846969484.1711264,137.8716828579464,18
129,26,jgoldverg@gmail.com-tacc,2,175.85124631468662,19.10085357047505,861287369.3995003,175.85124631468662,18
130,57,jgoldverg@gmail.com-tacc,2,304.3676503398568,33.11542494011505,883233808.2047386,304.3676503398568,18
131,15,jgoldverg@gmail.com-tacc,2,1345.059122126105,146.60167609811978,906468213.7397453,1345.059122126105,18
132,1,jgoldverg@gmail.com-tacc,2,351.94980490078774,327.0263823326868,910216398.4538182,2999.5895270156752,18
133,1,jgoldverg@gmail.com-tacc,3,2647.6397221148873,337.8416868255813,910216398.4538182,2999.5895270156752,18
134,73,jgoldverg@gmail.com-tacc,19,282.9052116354722,31.510554525341828,880955622.8081539,282.9052116354722,19
135,29,jgoldverg@gmail.com-tacc,19,757.1071982425898,84.45618274039771,901191148.03262,757.1071982425898,19
136,92,jgoldverg@gmail.com-tacc,19,960.3416932150764,107.14773257610732,903745987.9830768,960.3416932150764,19
137,35,jgoldverg@gmail.com-tacc,19,1599.6458969068617,734.2863096492798,911873854.3575574,6577.242826545894,19
138,35,jgoldverg@gmail.com-tacc,3,952.3602778851127,740.8836887451462,911873854.3575574,6577.242826545894,19
139,35,jgoldverg@gmail.com-tacc,4,3600.0,774.6909655488851,911873854.3575574,6577.242826545894,19
140,35,jgoldverg@gmail.com-tacc,11,425.23665175391943,790.6081595254147,911873854.3575574,6577.242826545894,19
141,74,jgoldverg@gmail.com-tacc,11,3174.7633482460806,3128.516138572544,912912297.4656314,26024.71008772717,19
142,74,jgoldverg@gmail.com-tacc,15,3600.0,3141.427305427221,912912297.4656314,26024.71008772717,19
143,74,jgoldverg@gmail.com-tacc,12,3600.0,3145.16724406308,912912297.4656314,26024.71008772717,19
144,74,jgoldverg@gmail.com-tacc,14,3600.0,3145.206800365684,912912297.4656314,26024.71008772717,19
145,74,jgoldverg@gmail.com-tacc,13,3600.0,3155.9296288661344,912912297.4656314,26024.71008772717,19
146,74,jgoldverg@gmail.com-tacc,16,3600.0,3236.096593069576,912912297.4656314,26024.71008772717,19
147,74,jgoldverg@gmail.com-tacc,18,3600.0,3241.1922460771075,912912297.4656314,26024.71008772717,19
148,74,jgoldverg@gmail.com-tacc,10,1249.946739481089,3243.651745715584,912912297.4656314,26024.71008772717,19
149,45,jgoldverg@gmail.com-tacc,20,372.7978729446526,37.72965957500588,888746014.6029046,372.7978729446526,20
150,117,jgoldverg@gmail.com-tacc,20,3227.2021270553473,1183.7849232356748,912480752.8476708,11676.8390652627,20
151,117,jgoldverg@gmail.com-tacc,10,2350.053260518911,1455.3211890071484,912480752.8476708,11676.8390652627,20
152,117,jgoldverg@gmail.com-tacc,5,3600.0,1462.891734653395,912480752.8476708,11676.8390652627,20
153,117,jgoldverg@gmail.com-tacc,9,2499.5836776884425,1467.5655627157107,912480752.8476708,11676.8390652627,20
154,23,jgoldverg@gmail.com-tacc,21,108.67775501910208,10.571451262195133,829161029.6896666,108.67775501910208,21
155,136,jgoldverg@gmail.com-tacc,22,418.8272455371258,40.63817183804206,891440501.8928133,418.8272455371258,22
156,113,jgoldverg@gmail.com-tacc,22,640.3564443281712,62.16609674744128,898990097.7227886,640.3564443281712,22
157,70,jgoldverg@gmail.com-tacc,22,207.54402279917323,20.10593780956614,869224326.6700265,207.54402279917323,23
158,104,jgoldverg@gmail.com-tacc,22,237.03221205829487,22.97156242044783,874703057.2073019,237.03221205829487,23
159,30,jgoldverg@gmail.com-tacc,24,3600.0,897.9587574349674,912277454.1872982,9269.37053403916,24
160,30,jgoldverg@gmail.com-tacc,22,2096.240075277235,900.7226770051352,912277454.1872982,9269.37053403916,24
161,30,jgoldverg@gmail.com-tacc,23,3573.1304587619256,903.8750701275636,912277454.1872982,9269.37053403916,24
162,14,jgoldverg@gmail.com-tacc,23,26.869541238074362,1402.4596822200356,912627986.570746,14382.071584361309,24
163,14,jgoldverg@gmail.com-tacc,21,3491.3222449808977,1407.309279666935,912627986.570746,14382.071584361309,24
164,14,jgoldverg@gmail.com-tacc,9,1100.4163223115575,1807.584966928959,912627986.570746,14382.071584361309,24
165,14,jgoldverg@gmail.com-tacc,17,3600.0,1829.935169088399,912627986.570746,14382.071584361309,24
166,14,jgoldverg@gmail.com-tacc,8,3600.0,1887.9530396725909,912627986.570746,14382.071584361309,24
167,14,jgoldverg@gmail.com-tacc,7,2563.4634758307784,1974.2007116074576,912627986.570746,14382.071584361309,24
168,59,jgoldverg@gmail.com-tacc,7,226.0838248427588,30.93371565668073,872835720.119499,226.0838248427588,25
169,10,jgoldverg@gmail.com-tacc,7,648.0918945625557,88.86498600268354,899160461.2634951,648.0918945625557,25
