,job_id,node,forecast_id,allocated_time,carbon_emissions,throughput,transfer_time,deadline,extendable
47,133,jgoldverg@gmail.com-tacc,0,10.01177317955672,0.975481551681622,331497.72177988413,10.01177317955672,4,False
48,134,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,4,False
49,140,jgoldverg@gmail.com-tacc,0,10.009645951226824,0.9752591506586262,137483.3841981526,10.009645951226824,4,False
50,3,jgoldverg@gmail.com-tacc,0,10.00813938056806,0.9751016391912328,26.37852951094846,10.00813938056806,5,False
51,38,jgoldverg@gmail.com-tacc,0,10.288099333709296,1.004371360312054,24851769.38001214,10.288099333709296,5,False
52,41,jgoldverg@gmail.com-tacc,0,10.00813926669074,0.975101627285396,15.986987764300476,10.00813926669074,5,False
53,51,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5,False
54,66,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5,False
55,76,jgoldverg@gmail.com-tacc,0,10.01610772701136,0.9759347271939008,726576.0511315381,10.01610772701136,5,False
56,99,jgoldverg@gmail.com-tacc,0,10.008161201214453,0.9751039205326438,2017.553434046384,10.008161201214453,5,False
57,100,jgoldverg@gmail.com-tacc,0,20.41842102916188,2.0634931652814714,465625160.4578775,20.41842102916188,5,False
58,102,jgoldverg@gmail.com-tacc,0,10.00834002364538,0.975122616359046,18335.108476176807,10.00834002364538,5,False
59,112,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,5,False
60,126,jgoldverg@gmail.com-tacc,0,10.008139100254658,0.9751016098845584,0.7993494015082624,10.008139100254658,5,False
61,130,jgoldverg@gmail.com-tacc,0,10.008139459406204,0.9751016474337352,33.57267365855984,10.008139459406204,5,False
62,131,jgoldverg@gmail.com-tacc,0,10.008391207120637,0.9751279675745675,23005.495612140563,10.008391207120637,5,False
63,137,jgoldverg@gmail.com-tacc,0,10.072706760839196,0.9818521375851398,5854165.856317176,10.072706760839196,5,False
64,5,jgoldverg@gmail.com-tacc,0,23.98825713340208,2.436718357119663,532240901.4126352,23.98825713340208,6,False
65,6,jgoldverg@gmail.com-tacc,0,10.00888369148868,0.9751794566534422,67941.24309569805,10.00888369148868,6,False
66,7,jgoldverg@gmail.com-tacc,0,10.008145048154658,0.9751022317355492,543.5572699861149,10.008145048154658,6,False
67,39,jgoldverg@gmail.com-tacc,0,12.43508854960002,1.2288383774458538,178241140.71719196,12.43508854960002,6,False
68,48,jgoldverg@gmail.com-tacc,0,10.00821865670208,0.9751099274849984,7260.432899449093,10.00821865670208,6,False
69,55,jgoldverg@gmail.com-tacc,0,103.20545015427732,10.718849860854878,824701629.6985017,103.20545015427732,6,False
70,64,jgoldverg@gmail.com-tacc,0,10.008139109014452,0.9751016108003924,1.5986988016172363,10.008139109014452,6,False
71,68,jgoldverg@gmail.com-tacc,0,10.015204311955689,0.9758402754466448,644261.2451048465,10.015204311955689,6,False
72,80,jgoldverg@gmail.com-tacc,0,10.386874155575278,1.014698235485938,33300192.802888844,10.386874155575278,6,False
73,88,jgoldverg@gmail.com-tacc,0,10.077305162043318,0.982332898920238,6268228.160631787,10.077305162043318,6,False
74,119,jgoldverg@gmail.com-tacc,0,10.008140948571157,0.9751018031254411,169.46204182327537,10.008140948571157,6,False
75,138,jgoldverg@gmail.com-tacc,0,67.26507720748351,6.961295677381173,777382174.329571,67.26507720748351,7,False
76,147,jgoldverg@gmail.com-tacc,0,60.87456888043404,6.293170131372601,763117584.2122658,60.87456888043404,7,False
77,40,jgoldverg@gmail.com-tacc,0,11.30290720368662,1.110469189705766,104615957.88509355,11.30290720368662,8,False
78,43,jgoldverg@gmail.com-tacc,0,11.69771418559074,1.1517461299510623,131908443.60864134,11.69771418559074,8,False
79,62,jgoldverg@gmail.com-tacc,0,24.124364383227853,2.4509483253712734,534390592.8134164,24.124364383227853,8,False
80,150,jgoldverg@gmail.com-tacc,0,11.65320055750002,1.147092244759011,128923774.424621,11.65320055750002,8,False
81,13,jgoldverg@gmail.com-tacc,0,38.55355978107837,3.959515963542917,676188945.7687535,38.55355978107837,11,False
82,56,jgoldverg@gmail.com-tacc,0,13.403228810746413,1.3300571236688103,231333179.47344136,13.403228810746413,11,False
83,82,jgoldverg@gmail.com-tacc,0,45.0925563804526,4.643165909637615,710567784.7506058,45.0925563804526,11,False
84,84,jgoldverg@gmail.com-tacc,0,20.97595233238662,2.121782879858197,477523184.70588046,20.97595233238662,11,False
85,96,jgoldverg@gmail.com-tacc,0,214.10142760594024,22.31298786884889,870573139.3396305,214.10142760594024,11,False
86,27,jgoldverg@gmail.com-tacc,0,17.41280481251239,1.749256977317952,388358512.0727194,17.41280481251239,12,False
87,79,jgoldverg@gmail.com-tacc,0,44.440141609808265,4.574956159715882,707592058.8214271,44.440141609808265,12,False
88,111,jgoldverg@gmail.com-tacc,0,352.71888462168147,36.80539745744918,887350324.0964857,352.71888462168147,12,False
89,114,jgoldverg@gmail.com-tacc,0,88.41551381552578,9.172566875832509,809887210.3984298,88.41551381552578,12,False
90,128,jgoldverg@gmail.com-tacc,0,20.69525616237425,2.0924361875053816,471613103.7674613,20.69525616237425,12,False
91,148,jgoldverg@gmail.com-tacc,0,242.26024985360928,25.25698348333681,875535201.4710222,242.26024985360928,12,False
92,17,jgoldverg@gmail.com-tacc,0,15.989518033596926,1.6004528121994115,341634756.25232244,15.989518033596926,13,False
93,63,jgoldverg@gmail.com-tacc,0,772.0701688471094,80.64843644647274,901425114.2266572,772.0701688471094,13,False
94,103,jgoldverg@gmail.com-tacc,0,119.09615746959074,12.38021808982143,836518222.8271127,119.09615746959074,13,False
95,110,jgoldverg@gmail.com-tacc,0,17.649828776428887,1.7740377548718314,395407592.47025657,17.649828776428887,13,False
96,124,jgoldverg@gmail.com-tacc,1,938.6192928514764,98.0610926418592,903525724.7606938,938.6192928514764,13,False
97,132,jgoldverg@gmail.com-tacc,0,39.84640030064126,4.094682015103916,683880972.9962347,39.84640030064126,13,False
98,139,jgoldverg@gmail.com-tacc,0,12.17463657844538,1.2016082094324356,162516809.04405707,12.17463657844538,13,False
99,141,jgoldverg@gmail.com-tacc,0,11.53384763095569,1.1346139355018867,120807381.24720186,11.53384763095569,13,False
100,22,jgoldverg@gmail.com-tacc,0,304.8498753775392,31.80070826820929,883281310.5090716,304.8498753775392,14,False
101,77,jgoldverg@gmail.com-tacc,1,324.8112992785887,33.88766857879149,885123879.6881093,324.8112992785887,14,False
102,85,jgoldverg@gmail.com-tacc,0,33.38214840270724,3.4188466029876183,639462427.8366944,33.38214840270724,14,False
103,94,jgoldverg@gmail.com-tacc,1,112.13436592660516,11.652365071280313,831753540.2933158,112.13436592660516,14,False
104,118,jgoldverg@gmail.com-tacc,0,65.29721945052681,6.755556795425761,773287128.1334878,65.29721945052681,14,False
105,135,jgoldverg@gmail.com-tacc,1,368.8817827676835,38.495223148336656,888485734.1909181,368.8817827676835,14,False
106,145,jgoldverg@gmail.com-tacc,0,11.282483061144353,1.1083338523132695,103152101.68655533,11.282483061144353,14,False
107,33,jgoldverg@gmail.com-tacc,0,11.757130106315484,1.157958044941892,135857105.39530364,11.757130106315484,15,False
108,50,jgoldverg@gmail.com-tacc,1,17.32021725201239,1.7395769782870731,385552561.5433096,17.32021725201239,15,False
109,58,jgoldverg@gmail.com-tacc,1,16.266607980451568,1.629422475105902,351372040.1247004,16.266607980451568,15,False
110,69,jgoldverg@gmail.com-tacc,1,23.215248979330944,2.3559006085812904,519553827.5182268,23.215248979330944,15,False
111,83,jgoldverg@gmail.com-tacc,1,101.28906463918146,10.518492384874952,823026042.1592702,101.28906463918146,15,False
112,4,jgoldverg@gmail.com-tacc,1,50.1808803085928,5.17514850456943,731121060.7382993,50.1808803085928,16,False
113,24,jgoldverg@gmail.com-tacc,1,805.0925508109156,84.10091563137323,901910688.032856,805.0925508109156,16,False
114,93,jgoldverg@gmail.com-tacc,1,413.5530710728433,43.16559166400859,891162186.1637313,413.5530710728433,16,False
115,116,jgoldverg@gmail.com-tacc,1,188.21750831580417,19.606832611157746,864702304.1391208,188.21750831580417,16,False
116,146,jgoldverg@gmail.com-tacc,1,10.958569624927856,1.07446880897773,79206826.22899467,10.958569624927856,16,False
117,2,jgoldverg@gmail.com-tacc,1,57.71296870597116,5.962625871867804,754892372.8037649,57.71296870597116,17,False
118,44,jgoldverg@gmail.com-tacc,2,408.0964022034629,42.59509872648886,890866668.7895515,408.0964022034629,17,False
119,72,jgoldverg@gmail.com-tacc,1,13.876817077158783,1.3795706213260632,254606110.05786863,13.876817077158783,17,False
120,91,jgoldverg@gmail.com-tacc,2,875.3624757745939,91.44761319932952,902822038.0187984,875.3624757745939,17,False
121,143,jgoldverg@gmail.com-tacc,1,26.61535436380517,2.7113805094325247,569850148.0267956,26.61535436380517,17,False
122,1,jgoldverg@gmail.com-tacc,3,2999.5895270156752,313.5348534974577,910216398.4538182,2999.5895270156752,18,False
123,15,jgoldverg@gmail.com-tacc,2,1345.059122126105,140.55424325780075,906468213.7397453,1345.059122126105,18,False
124,26,jgoldverg@gmail.com-tacc,2,175.85124631468662,18.31394398184328,861287369.3995003,175.85124631468662,18,False
125,57,jgoldverg@gmail.com-tacc,2,304.3676503398568,31.75029179895336,883233808.2047386,304.3676503398568,18,False
126,101,jgoldverg@gmail.com-tacc,2,137.8716828579464,14.343193100525273,846969484.1711264,137.8716828579464,18,False
127,108,jgoldverg@gmail.com-tacc,1,13.024940539949506,1.2905072092425955,211527619.30463916,13.024940539949506,18,False
128,109,jgoldverg@gmail.com-tacc,1,18.179963263872185,1.8294631413597573,410508463.39336526,18.179963263872185,18,False
129,142,jgoldverg@gmail.com-tacc,1,90.74133819908457,9.415731050990184,812536885.9585965,90.74133819908457,18,False
130,144,jgoldverg@gmail.com-tacc,2,11.090103456481463,1.0882206278515705,89099129.85730599,11.090103456481463,18,False
131,29,jgoldverg@gmail.com-tacc,4,757.1071982425898,79.08406278581427,901191148.03262,757.1071982425898,19,False
132,35,jgoldverg@gmail.com-tacc,5,3288.621413272947,687.5773305349012,911873854.3575574,3288.621413272947,19,False
133,35,jgoldverg@gmail.com-tacc,6,3288.621413272947,687.5773305349012,911873854.3575574,3288.621413272947,19,False
134,73,jgoldverg@gmail.com-tacc,2,282.9052116354722,29.50640088383689,880955622.8081539,282.9052116354722,19,False
135,74,jgoldverg@gmail.com-tacc,7,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
136,74,jgoldverg@gmail.com-tacc,8,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
137,74,jgoldverg@gmail.com-tacc,9,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
138,74,jgoldverg@gmail.com-tacc,10,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
139,74,jgoldverg@gmail.com-tacc,11,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
140,74,jgoldverg@gmail.com-tacc,12,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
141,74,jgoldverg@gmail.com-tacc,13,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
142,74,jgoldverg@gmail.com-tacc,14,3253.088760965896,2720.803643277951,912912297.4656314,3253.088760965896,19,False
143,92,jgoldverg@gmail.com-tacc,4,960.3416932150764,100.33216246303697,903745987.9830768,960.3416932150764,19,False
144,45,jgoldverg@gmail.com-tacc,3,372.7978729446526,38.904649089717815,888746014.6029046,372.7978729446526,20,False
145,117,jgoldverg@gmail.com-tacc,15,2919.209766315675,1220.738441834013,912480752.8476708,2919.209766315675,20,False
146,117,jgoldverg@gmail.com-tacc,16,2919.209766315675,1220.738441834013,912480752.8476708,2919.209766315675,20,False
147,117,jgoldverg@gmail.com-tacc,17,2919.209766315675,1220.738441834013,912480752.8476708,2919.209766315675,20,False
148,117,jgoldverg@gmail.com-tacc,18,2919.209766315675,1220.738441834013,912480752.8476708,2919.209766315675,20,False
149,23,jgoldverg@gmail.com-tacc,3,108.67775501910208,11.290977536561147,829161029.6896666,108.67775501910208,21,False
150,113,jgoldverg@gmail.com-tacc,4,640.3564443281712,66.8778098222103,898990097.7227886,640.3564443281712,22,False
151,136,jgoldverg@gmail.com-tacc,4,418.8272455371258,43.71700487143339,891440501.8928133,418.8272455371258,22,False
152,70,jgoldverg@gmail.com-tacc,4,207.54402279917323,21.62741335071924,869224326.6700265,207.54402279917323,23,False
153,104,jgoldverg@gmail.com-tacc,4,237.03221205829487,24.710393849494555,874703057.2073019,237.03221205829487,23,False
154,14,jgoldverg@gmail.com-tacc,19,3595.517896090327,1503.56961290885,912627986.570746,3595.517896090327,24,False
155,14,jgoldverg@gmail.com-tacc,20,3595.517896090327,1503.56961290885,912627986.570746,3595.517896090327,24,False
156,14,jgoldverg@gmail.com-tacc,21,3595.517896090327,1503.56961290885,912627986.570746,3595.517896090327,24,False
157,14,jgoldverg@gmail.com-tacc,22,3595.517896090327,1503.56961290885,912627986.570746,3595.517896090327,24,False
158,10,jgoldverg@gmail.com-tacc,15,648.0918945625557,67.68654860275366,899160461.2634951,648.0918945625557,25,False
159,59,jgoldverg@gmail.com-tacc,4,226.0838248427588,23.565743563173644,872835720.119499,226.0838248427588,25,False
